"Year","Basin","ReleaseSite","RKM","ArrDate","CountOut","TransportCount","CountBack","estSAR","Salt0","Salt1","Salt2","Salt3","Salt4","Species","Rtype","Run","RTPath","Transported"
2017,"Upper Columbia","METHR","843",127,76,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2017,"Upper Columbia","METHR","843",132,8,0,0,0,0,0,0,0,0,"Steelhead","Wild","N/A","JDJ-BON","No"
2008,"Upper Columbia","METHR","843",141,1,0,0,0,0,0,0,0,0,"Chinook","Wild","Summer","JDJ-BON","No"
2008,"Upper Columbia","METHR","843",143,16,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2016,"Upper Columbia","METHR","843",116,18,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2015,"Upper Columbia","METHR","843",132,4,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2009,"Upper Columbia","METHR","843",143,7,0,0,0,0,0,0,0,0,"Chinook","Wild","Spring","JDJ-BON","No"
2007,"Upper Columbia","METHR","843",133,55,0,0,0,0,0,0,0,0,"Chinook","Wild","Spring","JDJ-BON","No"
2017,"Upper Columbia","METHR","843",129,139,0,0,0,0,0,0,0,0,"Chinook","Wild","Spring","JDJ-BON","No"
2014,"Upper Columbia","METHR","843",129,47,0,2,4.25531914893617,0,1,1,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2008,"Upper Columbia","METHR","843",143,63,0,2,3.17460317460317,0,0,1,1,0,"Chinook","Wild","Spring","JDJ-BON","No"
2013,"Upper Columbia","METHR","843",129,17,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2017,"Upper Columbia","METTRP","843.030",130,5,0,1,20,0,1,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2017,"Upper Columbia","METTRP","843.030",132,1,0,0,0,0,0,0,0,0,"Chinook","Wild","Spring","JDJ-BON","No"
2007,"Upper Columbia","METTRP","843.030",137,9,0,1,11.1111111111111,0,1,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2013,"Upper Columbia","METTRP","843.030",155,1,0,0,0,0,0,0,0,0,"Chinook","Wild","Spring","JDJ-BON","No"
2013,"Upper Columbia","METTRP","843.030",139,3,0,1,33.3333333333333,0,0,1,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2012,"Upper Columbia","METTRP","843.030",129,11,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2018,"Upper Columbia","METTRP","843.030",128,1,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2007,"Upper Columbia","METTRP","843.030",125,3,0,0,0,0,0,0,0,0,"Chinook","Wild","Unknown","JDJ-BON","No"
2005,"Upper Columbia","METTRP","843.030",134,35,0,0,0,0,0,0,0,0,"Chinook","Wild","Spring","JDJ-BON","No"
2011,"Upper Columbia","METTRP","843.030",137,5,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2006,"Upper Columbia","METTRP","843.030",130,35,0,0,0,0,0,0,0,0,"Chinook","Wild","Spring","JDJ-BON","No"
2006,"Upper Columbia","METTRP","843.030",134,17,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2007,"Upper Columbia","METTRP","843.030",141,13,0,0,0,0,0,0,0,0,"Chinook","Wild","Spring","JDJ-BON","No"
2009,"Middle Columbia","MILLC","509.054",139,64,0,3,4.6875,0,3,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2018,"Middle Columbia","MILLC","509.054",124,9,0,0,0,0,0,0,0,0,"Chinook","Wild","Spring","JDJ-BON","No"
2014,"Middle Columbia","MILLC","509.054",119,37,0,0,0,0,0,0,0,0,"Chinook","Wild","Spring","JDJ-BON","No"
2010,"Middle Columbia","MILLC","509.054",129,56,0,3,5.35714285714286,0,1,2,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2011,"Middle Columbia","MILLC","509.054",135,51,0,2,3.92156862745098,0,1,1,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2015,"Middle Columbia","MILLC","509.054",115,2,0,0,0,0,0,0,0,0,"Chinook","Wild","Spring","JDJ-BON","No"
2014,"Middle Columbia","MILLC","509.054",106,13,0,1,7.69230769230769,0,1,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2004,"Middle Columbia","MILLC","509.054",145,8,0,0,0,0,0,0,0,0,"Steelhead","Wild","Unknown","JDJ-BON","No"
2017,"Middle Columbia","MILLC","509.054",114,1,0,0,0,0,0,0,0,0,"Chinook","Wild","Spring","JDJ-BON","No"
2012,"Middle Columbia","MILLC","509.054",122,28,0,2,7.14285714285714,0,2,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2018,"Middle Columbia","MILLC","509.054",149,1,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2006,"Middle Columbia","MILLC","509.054",120,4,0,1,25,0,1,0,0,0,"Steelhead","Wild","Unknown","JDJ-BON","No"
2013,"Middle Columbia","MILLC","509.054",120,21,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2015,"Middle Columbia","MILLC","509.054",100,36,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2012,"Middle Columbia","MILLC","509.054",126,18,0,0,0,0,0,0,0,0,"Chinook","Wild","Spring","JDJ-BON","No"
2003,"Middle Columbia","MILLC","509.054",140,19,0,0,0,0,0,0,0,0,"Chinook","Wild","Spring","JDJ-BON","No"
2010,"Middle Columbia","MILLC","509.054",127,64,0,2,3.125,0,1,1,0,0,"Chinook","Wild","Spring","JDJ-BON","No"
2016,"Middle Columbia","MILLC","509.054",124,5,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2013,"Middle Columbia","MILLC","509.054",120,164,0,4,2.4390243902439,0,0,1,3,0,"Chinook","Wild","Spring","JDJ-BON","No"
2016,"Middle Columbia","MILLC","509.054",117,3,0,0,0,0,0,0,0,0,"Chinook","Wild","Spring","JDJ-BON","No"
2011,"Middle Columbia","MILLC","509.054",124,123,0,3,2.4390243902439,0,0,2,1,0,"Chinook","Wild","Spring","JDJ-BON","No"
2010,"Lower Snake","MINAMR","522.271.131.016",146,50,0,0,0,0,0,0,0,0,"Chinook","Wild","Spring","JDJ-BON","No"
2007,"Lower Snake","MINAMR","522.271.131.016",170,7,0,1,14.2857142857143,0,0,0,1,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2012,"Lower Snake","MINAMR","522.271.131.016",131,210,0,3,1.42857142857143,0,0,3,0,0,"Chinook","Wild","Spring","JDJ-BON","No"
2013,"Lower Snake","MINAMR","522.271.131.016",139,54,0,5,9.25925925925926,0,0,5,0,0,"Chinook","Wild","Spring","JDJ-BON","No"
2016,"Lower Snake","MINAMR","522.271.131.016",122,93,0,1,1.0752688172043,0,0,1,0,0,"Chinook","Wild","Spring","JDJ-BON","No"
2011,"Lower Snake","MINAMR","522.271.131.016",140,159,0,0,0,0,0,0,0,0,"Chinook","Wild","Spring","JDJ-BON","No"
2014,"Lower Snake","MINAMR","522.271.131.016",134,10,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2005,"Lower Snake","MINAMR","522.271.131.016",137,27,0,0,0,0,0,0,0,0,"Chinook","Wild","Spring","JDJ-BON","No"
2005,"Lower Snake","MINAMR","522.271.131.016",139,6,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2014,"Lower Snake","MINAMR","522.271.131.016",133,149,0,3,2.01342281879195,0,0,3,0,0,"Chinook","Wild","Spring","JDJ-BON","No"
2006,"Lower Snake","MINAMR","522.271.131.016",131,19,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2018,"Lower Snake","MINAMR","522.271.131.016",129,15,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2006,"Lower Snake","MINAMR","522.271.131.016",132,71,0,1,1.40845070422535,0,0,1,0,0,"Chinook","Wild","Spring","JDJ-BON","No"
2001,"Lower Snake","MINAMR","522.271.131.016",164,51,0,0,0,0,0,0,0,0,"Chinook","Wild","Spring","JDJ-BON","No"
2008,"Lower Snake","MINAMR","522.271.131.016",142,27,0,3,11.1111111111111,0,2,1,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2009,"Lower Snake","MINAMR","522.271.131.016",127,20,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2008,"Lower Snake","MINAMR","522.271.131.016",144,94,0,4,4.25531914893617,0,0,3,1,0,"Chinook","Wild","Spring","JDJ-BON","No"
2004,"Lower Snake","MINAMR","522.271.131.016",141,21,0,0,0,0,0,0,0,0,"Chinook","Wild","Spring","JDJ-BON","No"
2011,"Lower Snake","MINAMR","522.271.131.016",137,92,0,3,3.26086956521739,0,0,3,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2009,"Lower Snake","MINAMR","522.271.131.016",141,64,0,2,3.125,0,0,2,0,0,"Chinook","Wild","Spring","JDJ-BON","No"
2012,"Lower Snake","MINAMR","522.271.131.016",123,70,0,3,4.28571428571429,0,2,1,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2017,"Lower Snake","MINAMR","522.271.131.016",133,22,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2007,"Lower Snake","MINAMR","522.271.131.016",133,111,0,3,2.7027027027027,0,0,3,0,0,"Chinook","Wild","Spring","JDJ-BON","No"
2015,"Lower Snake","MINAMR","522.271.131.016",138,20,0,0,0,0,0,0,0,0,"Chinook","Wild","Spring","JDJ-BON","No"
2017,"Lower Snake","MINAMR","522.271.131.016",124,167,0,0,0,0,0,0,0,0,"Chinook","Wild","Spring","JDJ-BON","No"
2001,"Lower Snake","MINAMR","522.271.131.016",145,4,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2003,"Lower Snake","MINAMR","522.271.131.016",140,39,0,0,0,0,0,0,0,0,"Chinook","Wild","Spring","JDJ-BON","No"
2002,"Lower Snake","MINAMR","522.271.131.016",136,8,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2015,"Lower Snake","MINAMR","522.271.131.016",147,1,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2003,"Lower Snake","MINAMR","522.271.131.016",150,18,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2016,"Lower Snake","MINAMR","522.271.131.016",121,18,0,2,11.1111111111111,0,2,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2002,"Lower Snake","MINAMR","522.271.131.016",147,68,0,2,2.94117647058824,0,0,2,0,0,"Chinook","Wild","Spring","JDJ-BON","No"
2010,"Lower Snake","MINAMR","522.271.131.016",136,7,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2013,"Lower Snake","MINAMR","522.271.131.016",136,8,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2018,"Lower Snake","MINAMR","522.271.131.016",130,93,0,0,0,0,0,0,0,0,"Chinook","Wild","Spring","JDJ-BON","No"
2018,"Clearwater","MISSC","522.224.019.016",149,1,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2013,"Clearwater","MISSC","522.224.019.016",133,6,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2010,"Clearwater","MISSC","522.224.019.016",140,2,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2011,"Clearwater","MISSC","522.224.019.016",145,12,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2012,"Clearwater","MISSC","522.224.019.016",132,16,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2014,"Clearwater","MISSC","522.224.019.016",153,1,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2010,"Salmon","MONUMC","522.303.319.029.038",125,1,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2003,"Clearwater","MOOS2C","522.224.120.037.065",137,6,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2004,"Clearwater","MOOS2C","522.224.120.037.065",125,2,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2005,"Clearwater","MOOS2N","522.224.120.037.065.006",137,14,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2006,"Clearwater","MOOS2N","522.224.120.037.065.006",119,30,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2003,"Clearwater","MOOS2N","522.224.120.037.065.006",104,1,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2007,"Clearwater","MOOS2N","522.224.120.037.065.006",130,12,0,1,8.33333333333333,0,0,1,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2002,"Clearwater","MOOS2N","522.224.120.037.065.006",127,11,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
2008,"Clearwater","MOOS2N","522.224.120.037.065.006",138,2,0,0,0,0,0,0,0,0,"Steelhead","Wild","Summer","JDJ-BON","No"
